"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value"
"Apr. 2021","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"May. 2021","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2021","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jul. 2021","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jan. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 762 786"
"Feb. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 873 170"
"Mar. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 982 715"
"Apr. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 098 278"
"May. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 767 081"
"Jun. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 232 164"
"Jul. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 599 756"
"Aug. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 914 213"
"Sep. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 378 770"
"Oct. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 814 947"
"Nov. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 679 879"
"Dec. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 062 230"
"Jan.-Dec. 2020","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","38 165 989"
"Jan. 2021","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 437 641"
"Feb. 2021","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 978 627"
"Mar. 2021","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 280 651"
"Apr. 2021","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 018 289"
"May. 2021","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 609 609"
"Jun. 2021","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 510 087"
"Jul. 2021","Greece","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 802 177"
